respondent_id,xyz_vaccine,seasonal_vaccine
26925,0.07176820145680451,0.3981540008026568
26926,0.6027984682235366,0.5599210543452314
26927,0.2694817838504552,0.3297998255484123
26929,0.12273696267235053,0.15932345863484626
26930,0.4799053475446757,0.9385655628343247
26931,0.26517129006292883,0.5172655011291065
26932,0.19358264708055747,0.7818242090676607
26936,0.5739858000425022,0.6420211337292179
26939,0.08931650353902698,0.04392373530174307
26940,0.24342046056444044,0.200041348450911
26941,0.12592230426004528,0.30744557777765263
26942,0.6007264165803285,0.855046652097314
26948,0.24247630079155247,0.188111820900252
26949,0.17740391754068408,0.13416031056065017
26951,0.052901841661145525,0.21789781237848999
26952,0.34448178772110083,0.8739496137664046
26957,0.0866145259454578,0.9131920212839922
26959,0.043833467773354715,0.19469543352403484
26961,0.14244883141424936,0.34943774707085373
26964,0.14359445674250418,0.17868280024014332
26968,0.017897523138110428,0.5647144340691967
26969,0.11218107408622863,0.20501995823073557
26970,0.5393476877284185,0.44312035143593437
26971,0.097453198025851,0.3112653172180206
26972,0.04544829481909794,0.04309631932283777
26973,0.06773147784946165,0.1823466878207702
26974,0.10708212760476354,0.2671630896470687
26975,0.07001024717759342,0.5021349574000307
26976,0.9267529846738365,0.5643772209546557
26978,0.12017047676382113,0.7985779614571409
26979,0.20350639492635558,0.3693147777219539
26980,0.10742978866418831,0.2608760464386121
26982,0.24642869845879994,0.7200967002458577
26983,0.0890389529967188,0.4224723232846268
26989,0.20648372128503953,0.763433912323982
26992,0.3639764553677177,0.5336074317034093
26996,0.2552042355193696,0.3785908021566647
26998,0.04322033815953154,0.05222939188818203
27002,0.1369210719628224,0.32051184483208456
27006,0.8420510388992754,0.9045215165175657
27009,0.06736283931533694,0.17344941708331998
27013,0.1292144108427094,0.3329096782592922
27014,0.025588196397689018,0.271654097596497
27016,0.09707644258879419,0.22384385471833682
27017,0.3796141133053964,0.620030720208081
27019,0.835754538074542,0.9463519642826765
27020,0.31898838438757854,0.5581920850391652
27021,0.38967571542055734,0.6691331184782753
27023,0.2876682046903142,0.3410422363823316
27025,0.062426950534012135,0.023627080907791
27028,0.4202419998825722,0.8325018136199522
27029,0.2350813902338945,0.37484801099203907
27030,0.3842574749101492,0.3979515207869207
27031,0.39398286129311255,0.6347723105848729
27033,0.20707769011328625,0.4159720352720052
27035,0.14791689734938354,0.2512191056158395
27036,0.16628912500789444,0.5194976901513068
27037,0.6262037675178819,0.782461232724236
27043,0.34525098988365743,0.8704488169796952
27044,0.1460280136311969,0.16364147634297424
27046,0.10178009560188175,0.13831090269338256
27050,0.06880179943889021,0.5493980683199363
27053,0.8721131868883721,0.9606103026522855
27054,0.11467338286295405,0.1633681440584612
27056,0.04554849996513453,0.11455041064233418
27059,0.08432454044786475,0.1650870291438023
27060,0.05187336366970973,0.45850877070032964
27062,0.16014553109667223,0.4703292097100488
27065,0.12035943736063535,0.3313499506040867
27066,0.0797764017860987,0.4489599594950917
27067,0.246941627855235,0.36216561511933654
27069,0.30436329457323374,0.8959502355239707
27070,0.04909330694691862,0.09139931372052322
27072,0.07742496253371076,0.7151527023182371
27073,0.10224448626435335,0.8505659952329334
27074,0.06577352236106622,0.345369475189359
27076,0.4772459489965796,0.5585766474707013
27077,0.035453748553030635,0.12205605309890977
27080,0.08909727912665809,0.21414635920341815
27081,0.06619424124895197,0.7456702265541189
27082,0.08594628675889451,0.20755632971922955
27083,0.1541604416578171,0.233227665613066
27084,0.4905544849712077,0.40242255479748623
27088,0.5995292342743826,0.9025224139190074
27089,0.5954761609305216,0.5094729882029718
27090,0.12608011609035202,0.18362302908755518
27091,0.8811174763668882,0.12534067294055506
27092,0.11257927874374489,0.31448195860747
27093,0.22066027779183633,0.24292084030402658
27094,0.13172822675486665,0.18409721283220637
27096,0.07267597417705927,0.5014544523836779
27098,0.7889323508412436,0.9567181445730316
27099,0.11301766041978285,0.23209620136592146
27102,0.0765645117308677,0.6636199666176663
27103,0.17869991367262628,0.3383144195549874
27104,0.33007059846529724,0.4094819661819427
27105,0.06528806017156069,0.6238490588289584
27106,0.4086430447244342,0.5776490920698201
27107,0.38561930392524263,0.723864764330233
27109,0.11524608348559044,0.27722629159326745
27110,0.09448802961601274,0.5864975238815406
27111,0.028208289551171543,0.1543947322154849
27112,0.24848281853422247,0.6358991136028377
27113,0.10459726373398877,0.23962800321388575
27115,0.7351218297984958,0.8759300798051953
27119,0.10136659553171269,0.3712238150229709
27121,0.12549218984060337,0.8785914529714278
27125,0.17379883427135195,0.30318641771952665
27126,0.24656710607728277,0.2519897222890899
27127,0.08770439783315664,0.1516882104558975
27128,0.21340089988874753,0.5771223030709695
27131,0.16671242947037093,0.05704927211245218
27134,0.4857753152136909,0.8010450661796812
27136,0.08649242079358939,0.4398514856924526
27137,0.03900654763765898,0.12375775273805806
27140,0.7493825561228187,0.9114333870523612
27141,0.7498388874490048,0.876026393462569
27143,0.35203491395531344,0.5697340747803019
27145,0.3769104723112865,0.5449036735040579
27146,0.24206176083442804,0.939111039616631
27148,0.4464953483259268,0.2753949517631824
27151,0.2240549942640527,0.7312728746429384
27152,0.13308267985425143,0.41889277873338226
27153,0.16905603402289648,0.657178227773692
27155,0.07344739872566217,0.36904140561749177
27157,0.06109075309044215,0.5886807196459767
27159,0.043824765764821215,0.14648081156702566
27161,0.28531806254311654,0.35026278515101683
27163,0.5363918047821018,0.5373153548388593
27165,0.6749873513642354,0.6210054787742817
27166,0.17007620043525845,0.23841971634236483
27170,0.317966113494903,0.7422736484234785
27173,0.21416774499387958,0.6293828217871789
27176,0.2705332834293023,0.903676471594403
27177,0.4158369709444305,0.9032344582423615
27179,0.2726792091076721,0.37450708392356635
27181,0.07908934642768913,0.8103029955898662
27184,0.1904657367101572,0.6529638509531687
27186,0.05643889349467494,0.5664937537347224
27187,0.11229289340005967,0.11116664239182852
27188,0.09525784371285942,0.5102499027535291
27189,0.21624947218004822,0.6086221883864957
27191,0.5118671262360625,0.9629118387442196
27193,0.1374775010683254,0.3937953264303467
27194,0.07930622320175325,0.24447077602593864
27195,0.08132521871437229,0.3123054524017877
27197,0.39562761400042545,0.7933896309986705
27199,0.1546888618909569,0.19750164450503313
27202,0.1431688930024622,0.05440393564210651
27204,0.11951100719214068,0.1405378833003319
27206,0.10842561385967829,0.13828176479418297
27208,0.5445276376959168,0.712163838955646
27213,0.5621427112140035,0.6042143847742135
27214,0.10807742055599905,0.27152112125579436
27216,0.1533942251708363,0.8755000754835148
27217,0.049525609519989876,0.18013408873825354
27218,0.8145629379210483,0.9486252681733008
27219,0.566723482146828,0.48275864995879353
27220,0.06608388046806475,0.24745232982617385
27225,0.1146262739976796,0.1562376413894086
27226,0.03715602513472501,0.4068719427957323
27227,0.125685400561783,0.19910493940287644
27228,0.3496689571638981,0.7839717347482957
27229,0.6828419796337248,0.9304122150290456
27230,0.11728561997886028,0.877122019823758
27231,0.11748903830041678,0.6595829362298089
27232,0.05120705623332186,0.4765855195525698
27233,0.26695250537727505,0.10367965403430003
27235,0.611529455487014,0.7916587363908841
27236,0.11696436569464597,0.8863670685108547
27237,0.1787289874725706,0.2520240618683749
27241,0.19435835550408448,0.4130553292487415
27242,0.1875928319265967,0.38560634652362635
27243,0.04787194036321705,0.034183465640001895
27246,0.7506173479503437,0.9661939398140313
27247,0.17907813217085472,0.908522293103896
27248,0.07273328978225405,0.5466751797781008
27250,0.1311273043061732,0.24838213365579148
27252,0.36883778647176396,0.7821441719303683
27254,0.8198638039240816,0.9590364839374758
27256,0.6221918747191197,0.9729771135664996
27257,0.6082413151962541,0.7719515452530038
27260,0.3720207999220992,0.6623584981662011
27261,0.2515222799111165,0.5860530528254592
27263,0.11940099873409252,0.10950469773917446
27265,0.23277093272761235,0.28028022232285865
27266,0.08244771106203162,0.24060358667452134
27269,0.2522304562220037,0.25075490974584047
27272,0.08914006491761273,0.37568034550625456
27273,0.02232211087431236,0.1259334414793948
27274,0.20720285016918916,0.5709387192081269
27275,0.08625738141690854,0.1861352689102215
27277,0.15240597615945087,0.8434989422645133
27282,0.1266831137166376,0.7531459116220434
27283,0.0626023367515654,0.11916326127715922
27284,0.3235810251978227,0.40388387893882605
27288,0.2808986334943721,0.47310130755023644
27292,0.1064842722046643,0.4954081827880511
27294,0.0639673319369838,0.09978500754256088
27295,0.311767469735567,0.792159580173041
27296,0.10246958433999515,0.39486060676190105
27297,0.0764768415547007,0.6391668892198751
27299,0.15751136513303554,0.5564579998984094
27301,0.047829724221286944,0.09920842096853351
27302,0.24573877392415652,0.6509105334349389
27303,0.11409915794699974,0.1793075946297562
27306,0.23012730031534248,0.5403793884538406
27307,0.7271652228893472,0.6389807443443921
27308,0.09676599502867898,0.09269553315136334
27309,0.722440132597757,0.9697446976100961
27314,0.07973422780283508,0.14146855565216643
27321,0.0866495290611311,0.6759952992970161
27322,0.514018563515864,0.11310370989398924
27325,0.67645050957306,0.922524812639408
27328,0.13582232260313723,0.5088857679585678
27329,0.0682255288395532,0.13571150566953524
27331,0.08547551039564293,0.2141892423344925
27333,0.3748617365031146,0.8333442679213287
27334,0.1450499539417892,0.07625064122941018
27335,0.21102351699749433,0.07236698824288879
27336,0.07589283440636713,0.14054896679484144
27337,0.24285253828353356,0.7596620399050609
27338,0.30848718889419185,0.2624164264405916
27341,0.338602496524187,0.6605812591109157
27342,0.14017295169897345,0.5895482784195166
27343,0.07383791287990579,0.21170630408921498
27344,0.20774576558783991,0.3569752033385667
27347,0.7957158303392271,0.895038389616553
27349,0.05149889101704556,0.23815985862547365
27354,0.19835864891238325,0.5696284429257884
27355,0.12029259495438643,0.19749167582578425
27357,0.0986760248354424,0.40885249824896375
27359,0.24271403599095656,0.7100372376213165
27360,0.08698478521109827,0.5643427372736672
27362,0.08430127017296998,0.3007582928192471
27365,0.1940783008744993,0.5671300443136675
27370,0.07418306765212537,0.8652002651887343
27372,0.060595240686517844,0.19549994749427702
27373,0.6331179782684592,0.578944627539434
27374,0.054352263851279836,0.39066402779611853
27376,0.6036236156963298,0.43532643595521175
27377,0.34374428862535467,0.5615550283615846
27378,0.06022740456796836,0.17607954959166677
27385,0.26216788516396883,0.9168463217951689
27388,0.0725335686383516,0.24243951668842673
27389,0.2995107753897926,0.3438669987564235
27390,0.1044933079158699,0.12358937111604192
27391,0.13290584024177687,0.6026712462436635
27392,0.482912874078087,0.5004967129242478
27394,0.060456182197321046,0.6397745604796965
27395,0.5275204328752772,0.6667426160689043
27396,0.12990254410068977,0.10584964438971284
27397,0.8772344780455029,0.9385008705352913
27399,0.13484066030884398,0.5294809845444293
27402,0.43838544452820805,0.8729241890532775
27403,0.10941698877690766,0.4316530434476245
27407,0.07819049279903492,0.030520387402752595
27408,0.15707578706035538,0.5476115561091532
27409,0.9158858569708815,0.9838996653080925
27413,0.08508308680563272,0.5303719734953378
27414,0.7986508876930587,0.8094644137709351
27418,0.43210813111912016,0.29833702703725457
27419,0.3238770500321875,0.9369947574363028
27423,0.16823105417925027,0.31845783245013193
27426,0.10423847258709844,0.23793249160947355
27428,0.05290997045745189,0.16152486042207664
27429,0.29644691042038473,0.4590387606512962
27432,0.16815508898994708,0.4226444914003985
27433,0.2980691681592809,0.8106697072206938
27435,0.2686075128183356,0.418795079827372
27437,0.14491761089220687,0.12630167414744672
27441,0.830356064223295,0.9255600821448987
27442,0.12978626087910977,0.9736955878640784
27443,0.04017423576214062,0.20999887336043202
27445,0.01542565979715687,0.03017583805871602
27446,0.21109213276379563,0.06995107357863814
27447,0.15308941549145239,0.37504406429959786
27449,0.098782824622049,0.8681597429443384
27450,0.24602270446237823,0.9219268689268225
27452,0.024151826409343734,0.21643282566954386
27454,0.2689925736701813,0.5585944368043447
27455,0.3076689890343035,0.0431789234136739
27457,0.04541005180306596,0.19005977276021996
27460,0.8765684738207805,0.9458158143489132
27461,0.193752614149935,0.17671210142073707
27463,0.09822834147796379,0.3560102056868349
27464,0.4489709477709762,0.7452944434572997
27465,0.6253094528305344,0.832966768856196
27466,0.27490565167089026,0.23196262124901093
27468,0.01646197704279949,0.485135791739132
27469,0.1140192219734537,0.4943401367686933
27471,0.062125774891440416,0.6061042671109934
27472,0.1647408915330615,0.5494198171026099
27474,0.07266068763537273,0.23006423098772308
27478,0.07046019110465992,0.7215101924228279
27481,0.3690742763750512,0.6696530776847439
27482,0.21757997214881783,0.3004921685303364
27483,0.28164053849028625,0.4489318500007129
27487,0.1433526679368827,0.7972973153103564
27489,0.7215771676195346,0.6825383708280223
27491,0.12630872487418948,0.42300226029205323
27493,0.11369792429130322,0.8199150475772872
27498,0.02625635791247068,0.5254072740429454
27500,0.12475579278353488,0.8566232796095008
27501,0.08016289260948492,0.4181052017828855
27502,0.21137503616547504,0.7160212929441642
27503,0.09991390988264268,0.5681249783150886
27505,0.2018570048758169,0.31283481279575287
27510,0.5649966030251157,0.5104823349193497
27515,0.5482032661721609,0.48086561397520067
27516,0.4773341393123689,0.5574006446158842
27517,0.0590726418809796,0.08244724561148188
27518,0.6913864571689696,0.9221975989133064
27520,0.04131129872010539,0.09846926203679143
27521,0.116238298829762,0.23589873210520154
27522,0.23365781901173724,0.1826923328894351
27524,0.06446609284662008,0.25021234221233657
27528,0.12481229126713166,0.8282686744497026
27529,0.03665618307363638,0.6306470069513513
27530,0.06518344877062132,0.13089168539473056
27533,0.2904236227129736,0.38282425813233023
27536,0.1392184099327074,0.4207612010665433
27538,0.2934959028152696,0.4319165277879288
27539,0.34496980090968904,0.7216982389267091
27541,0.42090509814336735,0.9218486302442016
27543,0.48403438112618374,0.7886450963119537
27545,0.3621143500420137,0.1945348888839043
27548,0.15381583064181997,0.9265128305572303
27553,0.26555449132618586,0.3360533824211306
27554,0.37027730567462397,0.48789738529957266
27555,0.06391652181202928,0.21784043957030055
27556,0.35913070622172744,0.8916510691714816
27557,0.5375350363753303,0.8139132261906757
27559,0.27686460654288714,0.7145838894156402
27560,0.27357299960979375,0.7048049459454397
27561,0.4535635496512126,0.7645246301474139
27562,0.18986234765081525,0.4789140447380047
27564,0.2616896062033124,0.28029705815513006
27566,0.27837807942824633,0.06360763573877634
27573,0.034895391569302714,0.43516922269752917
27575,0.18970507619814003,0.6271318807011651
27578,0.08297719125363927,0.21905524471830354
27579,0.09037801361953766,0.4190785952294337
27582,0.11391151455686296,0.273795188228402
27584,0.6375210568812846,0.4279118194780169
27587,0.04315493219220427,0.3518787726593287
27589,0.08080819486697498,0.24269720574199577
27592,0.027463808279304187,0.03622520073859069
27595,0.10408727495329376,0.296557291824385
27596,0.30341544213888005,0.4046058114216162
27597,0.2114993657725622,0.4793242051951655
27600,0.08463781796373168,0.644934310068209
27601,0.03712387048020756,0.9373752528791146
27602,0.4693617073590848,0.815776425035386
27603,0.07029490431531091,0.06776919294886738
27605,0.6042962349629726,0.8626930927251537
27606,0.2234217983324742,0.2572213138554828
27607,0.26125398254448146,0.34242887635750413
27608,0.025552892644831966,0.3202164660152046
27610,0.34542795256899905,0.6631858661854791
27611,0.5763930269414821,0.13216580365729563
27613,0.7725342990141532,0.9428692092772797
27614,0.12408769906818956,0.40572120852203813
27615,0.0860684194961151,0.8844540113519497
27616,0.06808525529449223,0.0821650191461108
27617,0.3625119376063512,0.546098522293033
27618,0.12427113261657016,0.379737872696079
27619,0.37572099889120963,0.4150610945097772
27622,0.6730001357089029,0.9729748225165142
27624,0.13115796923071152,0.6575331234939232
27626,0.026418022771255757,0.20424799921849038
27627,0.6957418188751692,0.6513744011220164
27629,0.04091416555406471,0.224724317644745
27630,0.7050019329995589,0.8027432049344307
27633,0.13419234724244142,0.35483755101244846
27635,0.06089997113776236,0.2196252472245121
27636,0.7059980809141072,0.9199781353198762
27637,0.08433080295176971,0.07316006559322923
27638,0.10855684374984133,0.1889304538898927
27640,0.8169583381441528,0.7150960610498901
27644,0.06893735467297757,0.6176188804032241
27646,0.053311924815552275,0.30633380762187845
27649,0.05977401182420987,0.6331411067334504
27650,0.03880281123948465,0.5943635257221627
27651,0.16162262122573862,0.668649389488772
27653,0.055965107401979595,0.052887449854265176
27655,0.1890529167051472,0.23189509457254318
27657,0.7011786631645429,0.4646179962985201
27658,0.15074209262476002,0.7702492634189068
27659,0.05743332574513452,0.0906759520185849
27661,0.2818269352477153,0.03676833245188109
27662,0.08025508776481166,0.3956844524097218
27663,0.14042375084505251,0.7676500926269701
27664,0.033612753759964656,0.03662540942682045
27665,0.7114236229659344,0.548414332797614
27666,0.14452841068783054,0.7279861440777148
27667,0.11822416001431445,0.2852151844985758
27669,0.16646991638021605,0.8670536897116645
27670,0.2467737307594556,0.9605591689523796
27674,0.11580153682485861,0.5393023918277401
27675,0.2665135388066821,0.6964466522428793
27677,0.08970516839896533,0.193956278377221
27679,0.16518542133967676,0.3855639229983423
27680,0.5049792516382188,0.8221746362391459
27683,0.2709213746062004,0.6244100580812098
27684,0.10861025058974424,0.2471181029608545
27685,0.08468500135187201,0.06605948738784832
27686,0.04947698262123306,0.18483149308958804
27689,0.28738151385345373,0.8401336059142172
27690,0.6622843698150725,0.8828886427280388
27691,0.574054738379843,0.710793247484214
27697,0.6913320349734342,0.9060160775686363
27700,0.1099065385396484,0.5016061190254292
27702,0.36770200251272817,0.18216560093433024
27703,0.08963279222975164,0.043136148289356246
27706,0.12030144418106069,0.8807650646288452
27707,0.1111215484663209,0.3198207237897344
27709,0.2952159953452721,0.15718531550060755
27711,0.4117952212403158,0.49891821116662605
27712,0.08828629937994091,0.1192037158933603
27714,0.10692856693405514,0.02436086967434016
27715,0.6226475069231951,0.6848367715872788
27717,0.18849465770037774,0.17166159964840547
27718,0.25622031862106354,0.39512876088516696
27721,0.15539738406022907,0.3124448054930402
27725,0.061956429465022944,0.40062960678907844
27727,0.1544920966864883,0.8899064776246852
27729,0.09667031791276205,0.06102861337760809
27730,0.30432116329868875,0.32346064612506703
27731,0.7272869159822837,0.8298345448907346
27733,0.07191064661588595,0.2607245834674352
27736,0.15569986795157936,0.2380483160286859
27738,0.47715190130345003,0.9749319035128204
27739,0.15436763584483063,0.4751006965716613
27743,0.38623178422856097,0.6197138471604469
27744,0.09997752539997355,0.28026450939784114
27747,0.2012516575244229,0.4941774004749765
27750,0.12927394280517207,0.3294785435212567
27751,0.08804223905954876,0.1634819835173639
27753,0.035677201273613596,0.07910668831246477
27756,0.09468517986907568,0.2584742283073819
27757,0.10334071957193854,0.17415859576489037
27758,0.057902751515489646,0.9071927253351698
27761,0.11244708839610637,0.6484719026613711
27764,0.15151045022937268,0.4562376643345671
27767,0.5548326388223329,0.8643798556932941
27768,0.15563003472770662,0.05187712336445685
27769,0.10454188435271569,0.44805790295104264
27771,0.10397995141324402,0.5235168385397524
27772,0.6430792998670467,0.5927231754817867
27773,0.30894487315187613,0.43637550852758694
27774,0.07870406225485001,0.1040119729386725
27775,0.38970832129575755,0.2763937570571743
27776,0.24182388636199134,0.06073869636660989
27777,0.1532938763300883,0.19671756968316065
27780,0.11894682679299026,0.8222885744620338
27781,0.09209264238013636,0.17376835138590602
27782,0.6812908743727693,0.8287850946502305
27785,0.31121632511293157,0.4228287986758029
27786,0.2073448253127725,0.5204297827576047
27789,0.7986203520818137,0.9437756610036252
27790,0.3800117165842217,0.36921159096024664
27793,0.44045300419670097,0.10138952897827051
27800,0.12616208594108325,0.1638968197370165
27801,0.052634645755725025,0.38929387266973103
27802,0.5431468206365181,0.7935472565865976
27805,0.21310365276670953,0.20355709619703488
27808,0.4173058749407908,0.44127293943432905
27812,0.056375646943715725,0.0945596425285904
27813,0.40632515847701534,0.34250312559081403
27814,0.09956682098049574,0.2824976097493794
27815,0.14005693571208072,0.39451876904949873
27816,0.5633379372095751,0.8687584222322909
27817,0.2343844199550953,0.35509795006600936
27820,0.5648958562923241,0.5015425385905745
27822,0.05935811780391097,0.1565609291616773
27823,0.13220017093792796,0.13932272036378837
27824,0.12112374795934706,0.7420967758823327
27826,0.05852665271274289,0.22298031335995877
27827,0.1703069248236304,0.29093534313354646
27832,0.11647557965490891,0.3624506000052077
27834,0.6215848850213945,0.8625379699894865
27836,0.035369356985110505,0.8676498003341445
27840,0.23553150906378184,0.6805817017844416
27842,0.1665991507286382,0.6771760935562746
27849,0.28238079049886416,0.8803215720803133
27851,0.5080486775181651,0.3782453484029839
27858,0.5220652790520844,0.936786443565051
27859,0.8254444466779122,0.9700776320596676
27866,0.6219585031204141,0.6781983110605181
27867,0.3146913039693874,0.30115795825668157
27870,0.6437535387355566,0.06019255719349133
27871,0.26333418563116706,0.600170257559636
27873,0.3349999378964288,0.05294395507446407
27876,0.07037881353802446,0.03278127946972602
27883,0.2401382101635671,0.17247195251197212
27885,0.09064653476117135,0.12170988168982491
27886,0.07045472962850016,0.20364677224601935
27888,0.2562606008582699,0.3606659156701263
27894,0.22299620715036209,0.34722813790519563
27898,0.2385894246681163,0.07883715259378826
27900,0.3507192526480708,0.8518327112122787
27901,0.2088917598463047,0.16582077181773844
27908,0.37640905052395507,0.6602800747328512
27909,0.17768461438487582,0.37202892410698885
27911,0.5018772653141969,0.7885803056952582
27913,0.03245579507331635,0.4265076266768898
27915,0.08137910306770398,0.30575213571375026
27920,0.053778372975486835,0.7716407587818509
27921,0.1438553687397383,0.6751351198840875
27922,0.1721259821859474,0.2856905420273514
27923,0.2188919703757385,0.8197098351705189
27926,0.3275042920135498,0.11474769682901904
27930,0.5297622267015024,0.4108390619119239
27931,0.8214727053739315,0.889020078854938
27933,0.047655196870847724,0.4512113685548639
27936,0.07198602043221704,0.473363721594695
27937,0.49631249436672736,0.3473324258530359
27939,0.04679464294257675,0.13075692430111138
27940,0.11498480759582004,0.2840268644337295
27944,0.12565996853939934,0.2237444559829915
27945,0.19813735678678634,0.18191228393579398
27946,0.11692372950524589,0.18752700748002069
27951,0.4854383848314712,0.4664126940786301
27953,0.27104177985525285,0.7051610833727934
27956,0.27178482020969974,0.7322085116120542
27957,0.09639410730755768,0.24076377671231844
27958,0.682126645188616,0.9352464275722233
27959,0.6006053814643846,0.1403371977737657
27960,0.26792360090600376,0.6937029508497657
27962,0.5774944445063253,0.8787334929558501
27966,0.3529808106830235,0.8058314920980558
27967,0.08957007056580107,0.16076535049975846
27968,0.1932144468503438,0.4027426994698088
27971,0.12368897869920868,0.6743951890543876
27972,0.21694787015262468,0.5066261296459392
27976,0.07948776666753427,0.1581387689002818
27978,0.09015813181268667,0.26761263214276215
27980,0.14687818200700092,0.12439568431809306
27984,0.6214584052200014,0.25834532148177947
27986,0.4054284509337592,0.1638249005573263
27987,0.05175639944001858,0.4413951051167141
27990,0.1030650942606384,0.3347322508036647
27992,0.2661617760609515,0.1448563373016116
27996,0.11733311519812746,0.12006641863695934
27997,0.10600547469970463,0.2549081597236665
27999,0.37288710330100416,0.9072965055074615
28001,0.05642748026540441,0.04413192683420537
28002,0.14532654484585794,0.12737706132202295
28004,0.19531138440515944,0.5042858629639971
28005,0.48541502416729626,0.6445862083171844
28008,0.12583738303411493,0.8400718066420076
28012,0.6084917424458172,0.8982844480227858
28013,0.18462397294167052,0.7568684232844193
28015,0.19695118396091912,0.781865717640175
28019,0.059399491457964006,0.08209585415947011
28020,0.063592760404907,0.019303518937155907
28021,0.1688369511895076,0.31645989640770555
28022,0.4102425024500179,0.6488259174028473
28023,0.10842908244601532,0.16655220861939474
28024,0.1049550032049265,0.3070020894325284
28025,0.6492766435872124,0.5832542149238986
28028,0.32748413448434704,0.9412084468486868
28030,0.7424535685281775,0.9358938971287315
28034,0.19603308940514713,0.2823071949277095
